TITLE = "flow field velocity info"
VARIABLES = "X", "Y", "rho", "U", "V"
ZONE N = 43020, E = 42840, F = FEPOINT, ET = QUADRILATERAL
0.5 0 0.995748 0 0
0.499695 0.0174497 0.995749 0 0
0.498782 0.0348782 0.995754 0 0
0.497261 0.0522642 0.995762 0 0
0.495134 0.0695866 0.995772 0 0
0.492404 0.0868241 0.995785 0 0
0.489074 0.103956 0.9958 0 0
0.485148 0.120961 0.995816 0 0
0.480631 0.137819 0.995833 0 0
0.475528 0.154508 0.995851 0 0
0.469846 0.17101 0.995868 0 0
0.463592 0.187303 0.995885 0 0
0.456773 0.203368 0.9959 0 0
0.449397 0.219186 0.995915 0 0
0.441474 0.234736 0.995928 0 0
0.433013 0.25 0.995939 0 0
0.424024 0.26496 0.995948 0 0
0.414519 0.279596 0.995955 0 0
0.404508 0.293893 0.99596 0 0
0.394005 0.307831 0.995964 0 0
0.383022 0.321394 0.995966 0 0
0.371572 0.334565 0.995966 0 0
0.35967 0.347329 0.995966 0 0
0.347329 0.35967 0.995964 0 0
0.334565 0.371572 0.995962 0 0
0.321394 0.383022 0.99596 0 0
0.307831 0.394005 0.995957 0 0
0.293893 0.404508 0.995955 0 0
0.279596 0.414519 0.995952 0 0
0.26496 0.424024 0.99595 0 0
0.25 0.433013 0.995948 0 0
0.234736 0.441474 0.995946 0 0
0.219186 0.449397 0.995945 0 0
0.203368 0.456773 0.995945 0 0
0.187303 0.463592 0.995946 0 0
0.17101 0.469846 0.995947 0 0
0.154508 0.475528 0.99595 0 0
0.137819 0.480631 0.995955 0 0
0.120961 0.485148 0.995961 0 0
0.103956 0.489074 0.99597 0 0
0.0868241 0.492404 0.995981 0 0
0.0695866 0.495134 0.995996 0 0
0.0522642 0.497261 0.996014 0 0
0.0348782 0.498782 0.996037 0 0
0.0174497 0.499695 0.996064 0 0
3.06162e-017 0.5 0.996097 0 0
-0.0174497 0.499695 0.996136 0 0
-0.0348782 0.498782 0.996183 0 0
-0.0522642 0.497261 0.996236 0 0
-0.0695866 0.495134 0.996299 0 0
-0.0868241 0.492404 0.99637 0 0
-0.103956 0.489074 0.996451 0 0
-0.120961 0.485148 0.996541 0 0
-0.137819 0.480631 0.996642 0 0
-0.154508 0.475528 0.996754 0 0
-0.17101 0.469846 0.996877 0 0
-0.187303 0.463592 0.997011 0 0
-0.203368 0.456773 0.997156 0 0
-0.219186 0.449397 0.997312 0 0
-0.234736 0.441474 0.997478 0 0
-0.25 0.433013 0.997655 0 0
-0.26496 0.424024 0.997842 0 0
-0.279596 0.414519 0.998038 0 0
-0.293893 0.404508 0.998242 0 0
-0.307831 0.394005 0.998454 0 0
-0.321394 0.383022 0.998673 0 0
-0.334565 0.371572 0.998898 0 0
-0.347329 0.35967 0.999127 0 0
-0.35967 0.347329 0.99936 0 0
-0.371572 0.334565 0.999595 0 0
-0.383022 0.321394 0.999832 0 0
-0.394005 0.307831 1.00007 0 0
-0.404508 0.293893 1.0003 0 0
-0.414519 0.279596 1.00053 0 0
-0.424024 0.26496 1.00076 0 0
-0.433013 0.25 1.00098 0 0
-0.441474 0.234736 1.0012 0 0
-0.449397 0.219186 1.00141 0 0
-0.456773 0.203368 1.0016 0 0
-0.463592 0.187303 1.00179 0 0
-0.469846 0.17101 1.00196 0 0
-0.475528 0.154508 1.00212 0 0
-0.480631 0.137819 1.00227 0 0
-0.485148 0.120961 1.0024 0 0
-0.489074 0.103956 1.00252 0 0
-0.492404 0.0868241 1.00262 0 0
-0.495134 0.0695866 1.0027 0 0
-0.497261 0.0522642 1.00276 0 0
-0.498782 0.0348782 1.00281 0 0
-0.499695 0.0174497 1.00284 0 0
-0.5 6.12323e-017 1.00285 0 0
-0.499695 -0.0174497 1.00284 0 0
-0.498782 -0.0348782 1.00281 0 0
-0.497261 -0.0522642 1.00276 0 0
-0.495134 -0.0695866 1.0027 0 0
-0.492404 -0.0868241 1.00262 0 0
-0.489074 -0.103956 1.00252 0 0
-0.485148 -0.120961 1.0024 0 0
-0.480631 -0.137819 1.00227 0 0
-0.475528 -0.154508 1.00212 0 0
-0.469846 -0.17101 1.00196 0 0
-0.463592 -0.187303 1.00179 0 0
-0.456773 -0.203368 1.0016 0 0
-0.449397 -0.219186 1.00141 0 0
-0.441474 -0.234736 1.0012 0 0
-0.433013 -0.25 1.00098 0 0
-0.424024 -0.26496 1.00076 0 0
-0.414519 -0.279596 1.00053 0 0
-0.404508 -0.293893 1.0003 0 0
-0.394005 -0.307831 1.00007 0 0
-0.383022 -0.321394 0.999832 0 0
-0.371572 -0.334565 0.999595 0 0
-0.35967 -0.347329 0.99936 0 0
-0.347329 -0.35967 0.999127 0 0
-0.334565 -0.371572 0.998898 0 0
-0.321394 -0.383022 0.998673 0 0
-0.307831 -0.394005 0.998454 0 0
-0.293893 -0.404508 0.998242 0 0
-0.279596 -0.414519 0.998038 0 0
-0.26496 -0.424024 0.997842 0 0
-0.25 -0.433013 0.997655 0 0
-0.234736 -0.441474 0.997478 0 0
-0.219186 -0.449397 0.997312 0 0
-0.203368 -0.456773 0.997156 0 0
-0.187303 -0.463592 0.997011 0 0
-0.17101 -0.469846 0.996877 0 0
-0.154508 -0.475528 0.996754 0 0
-0.137819 -0.480631 0.996642 0 0
-0.120961 -0.485148 0.996541 0 0
-0.103956 -0.489074 0.996451 0 0
-0.0868241 -0.492404 0.99637 0 0
-0.0695866 -0.495134 0.996299 0 0
-0.0522642 -0.497261 0.996236 0 0
