TITLE = "O-Grid for the cylinder"
VARIABLES = "X", "Y"
ZONE N = 43020, E = 42840, F = FEPOINT, ET = QUADRILATERAL
0.5 0
0.499695 0.0174497
0.498782 0.0348782
0.497261 0.0522642
0.495134 0.0695866
0.492404 0.0868241
0.489074 0.103956
0.485148 0.120961
0.480631 0.137819
0.475528 0.154508
0.469846 0.17101
0.463592 0.187303
0.456773 0.203368
0.449397 0.219186
0.441474 0.234736
0.433013 0.25
0.424024 0.26496
0.414519 0.279596
0.404508 0.293893
0.394005 0.307831
0.383022 0.321394
0.371572 0.334565
0.35967 0.347329
0.347329 0.35967
0.334565 0.371572
0.321394 0.383022
0.307831 0.394005
0.293893 0.404508
0.279596 0.414519
0.26496 0.424024
0.25 0.433013
0.234736 0.441474
0.219186 0.449397
0.203368 0.456773
0.187303 0.463592
0.17101 0.469846
0.154508 0.475528
0.137819 0.480631
0.120961 0.485148
0.103956 0.489074
0.0868241 0.492404
0.0695866 0.495134
0.0522642 0.497261
0.0348782 0.498782
0.0174497 0.499695
3.06162e-017 0.5
-0.0174497 0.499695
-0.0348782 0.498782
-0.0522642 0.497261
-0.0695866 0.495134
-0.0868241 0.492404
-0.103956 0.489074
-0.120961 0.485148
-0.137819 0.480631
-0.154508 0.475528
-0.17101 0.469846
-0.187303 0.463592
-0.203368 0.456773
-0.219186 0.449397
-0.234736 0.441474
-0.25 0.433013
-0.26496 0.424024
-0.279596 0.414519
-0.293893 0.404508
-0.307831 0.394005
-0.321394 0.383022
-0.334565 0.371572
-0.347329 0.35967
-0.35967 0.347329
-0.371572 0.334565
-0.383022 0.321394
-0.394005 0.307831
-0.404508 0.293893
-0.414519 0.279596
-0.424024 0.26496
-0.433013 0.25
-0.441474 0.234736
-0.449397 0.219186
-0.456773 0.203368
-0.463592 0.187303
-0.469846 0.17101
-0.475528 0.154508
-0.480631 0.137819
-0.485148 0.120961
-0.489074 0.103956
-0.492404 0.0868241
-0.495134 0.0695866
-0.497261 0.0522642
-0.498782 0.0348782
-0.499695 0.0174497
-0.5 6.12323e-017
-0.499695 -0.0174497
-0.498782 -0.0348782
-0.497261 -0.0522642
-0.495134 -0.0695866
-0.492404 -0.0868241
-0.489074 -0.103956
-0.485148 -0.120961
-0.480631 -0.137819
-0.475528 -0.154508
-0.469846 -0.17101
-0.463592 -0.187303
-0.456773 -0.203368
-0.449397 -0.219186
-0.441474 -0.234736
-0.433013 -0.25
-0.424024 -0.26496
-0.414519 -0.279596
