TITLE = "flow field velocity info"
VARIABLES = "X", "Y", "rho", "U", "V"
ZONE N = 43020, E = 42840, F = FEPOINT, ET = QUADRILATERAL
0.5 0 0.996465 0 0
0.499695 0.0174497 0.996472 0 0
0.498782 0.0348782 0.996491 0 0
0.497261 0.0522642 0.996521 0 0
0.495134 0.0695866 0.996561 0 0
0.492404 0.0868241 0.996608 0 0
0.489074 0.103956 0.996661 0 0
0.485148 0.120961 0.996716 0 0
0.480631 0.137819 0.99677 0 0
0.475528 0.154508 0.996821 0 0
0.469846 0.17101 0.996867 0 0
0.463592 0.187303 0.996904 0 0
0.456773 0.203368 0.996932 0 0
0.449397 0.219186 0.99695 0 0
0.441474 0.234736 0.996958 0 0
0.433013 0.25 0.996956 0 0
0.424024 0.26496 0.996947 0 0
0.414519 0.279596 0.996932 0 0
0.404508 0.293893 0.996915 0 0
0.394005 0.307831 0.996897 0 0
0.383022 0.321394 0.996883 0 0
0.371572 0.334565 0.996873 0 0
0.35967 0.347329 0.996871 0 0
0.347329 0.35967 0.996877 0 0
0.334565 0.371572 0.996892 0 0
0.321394 0.383022 0.996916 0 0
0.307831 0.394005 0.996949 0 0
0.293893 0.404508 0.99699 0 0
0.279596 0.414519 0.997039 0 0
0.26496 0.424024 0.997093 0 0
0.25 0.433013 0.997153 0 0
0.234736 0.441474 0.997216 0 0
0.219186 0.449397 0.997282 0 0
0.203368 0.456773 0.997349 0 0
0.187303 0.463592 0.997417 0 0
0.17101 0.469846 0.997484 0 0
0.154508 0.475528 0.997548 0 0
0.137819 0.480631 0.997609 0 0
0.120961 0.485148 0.997665 0 0
0.103956 0.489074 0.997715 0 0
0.0868241 0.492404 0.997757 0 0
0.0695866 0.495134 0.99779 0 0
0.0522642 0.497261 0.997815 0 0
0.0348782 0.498782 0.99783 0 0
0.0174497 0.499695 0.997836 0 0
3.06162e-017 0.5 0.997833 0 0
-0.0174497 0.499695 0.997821 0 0
-0.0348782 0.498782 0.997803 0 0
-0.0522642 0.497261 0.997779 0 0
-0.0695866 0.495134 0.997752 0 0
-0.0868241 0.492404 0.997723 0 0
-0.103956 0.489074 0.997694 0 0
-0.120961 0.485148 0.997669 0 0
-0.137819 0.480631 0.997649 0 0
-0.154508 0.475528 0.997637 0 0
-0.17101 0.469846 0.997633 0 0
-0.187303 0.463592 0.997641 0 0
-0.203368 0.456773 0.997661 0 0
-0.219186 0.449397 0.997695 0 0
-0.234736 0.441474 0.997743 0 0
-0.25 0.433013 0.997806 0 0
