TITLE = "flow field velocity info"
VARIABLES = "X", "Y", "rho", "U", "V"
ZONE N = 43020, E = 42840, F = FEPOINT, ET = QUADRILATERAL
0.5 0 0.994262 0 0
0.499695 0.0174497 0.994297 0 0
0.498782 0.0348782 0.9944 0 0
0.497261 0.0522642 0.994564 0 0
0.495134 0.0695866 0.994782 0 0
0.492404 0.0868241 0.995041 0 0
0.489074 0.103956 0.995329 0 0
0.485148 0.120961 0.995631 0 0
0.480631 0.137819 0.995934 0 0
0.475528 0.154508 0.996224 0 0
0.469846 0.17101 0.99649 0 0
0.463592 0.187303 0.996721 0 0
0.456773 0.203368 0.99691 0 0
0.449397 0.219186 0.997048 0 0
0.441474 0.234736 0.99713 0 0
0.433013 0.25 0.997153 0 0
0.424024 0.26496 0.997115 0 0
0.414519 0.279596 0.997021 0 0
0.404508 0.293893 0.996878 0 0
0.394005 0.307831 0.996703 0 0
0.383022 0.321394 0.996513 0 0
0.371572 0.334565 0.99633 0 0
0.35967 0.347329 0.996173 0 0
0.347329 0.35967 0.996056 0 0
0.334565 0.371572 0.995987 0 0
0.321394 0.383022 0.995967 0 0
0.307831 0.394005 0.995992 0 0
0.293893 0.404508 0.996054 0 0
0.279596 0.414519 0.996143 0 0
0.26496 0.424024 0.996251 0 0
0.25 0.433013 0.996369 0 0
0.234736 0.441474 0.996494 0 0
0.219186 0.449397 0.99662 0 0
0.203368 0.456773 0.996746 0 0
0.187303 0.463592 0.996871 0 0
0.17101 0.469846 0.996993 0 0
0.154508 0.475528 0.997111 0 0
0.137819 0.480631 0.997222 0 0
0.120961 0.485148 0.997327 0 0
0.103956 0.489074 0.997421 0 0
0.0868241 0.492404 0.997504 0 0
0.0695866 0.495134 0.997574 0 0
0.0522642 0.497261 0.99763 0 0
0.0348782 0.498782 0.99767 0 0
0.0174497 0.499695 0.997694 0 0
3.06162e-017 0.5 0.997703 0 0
-0.0174497 0.499695 0.997697 0 0
-0.0348782 0.498782 0.997679 0 0
-0.0522642 0.497261 0.99765 0 0
-0.0695866 0.495134 0.997614 0 0
-0.0868241 0.492404 0.997573 0 0
-0.103956 0.489074 0.99753 0 0
-0.120961 0.485148 0.997489 0 0
-0.137819 0.480631 0.997453 0 0
-0.154508 0.475528 0.997426 0 0
-0.17101 0.469846 0.99741 0 0
-0.187303 0.463592 0.997408 0 0
-0.203368 0.456773 0.997422 0 0
-0.219186 0.449397 0.997452 0 0
-0.234736 0.441474 0.997501 0 0
-0.25 0.433013 0.997569 0 0
-0.26496 0.424024 0.997656 0 0
-0.279596 0.414519 0.997761 0 0
-0.293893 0.404508 0.997884 0 0
-0.307831 0.394005 0.998024 0 0
-0.321394 0.383022 0.998179 0 0
-0.334565 0.371572 0.998349 0 0
-0.347329 0.35967 0.998532 0 0
-0.35967 0.347329 0.998725 0 0
-0.371572 0.334565 0.998928 0 0
-0.383022 0.321394 0.999139 0 0
-0.394005 0.307831 0.999355 0 0
-0.404508 0.293893 0.999574 0 0
-0.414519 0.279596 0.999794 0 0
-0.424024 0.26496 1.00001 0 0
-0.433013 0.25 1.00023 0 0
-0.441474 0.234736 1.00044 0 0
-0.449397 0.219186 1.00064 0 0
-0.456773 0.203368 1.00083 0 0
-0.463592 0.187303 1.00101 0 0
-0.469846 0.17101 1.00118 0 0
-0.475528 0.154508 1.00134 0 0
-0.480631 0.137819 1.00147 0 0
-0.485148 0.120961 1.00159 0 0
-0.489074 0.103956 1.0017 0 0
-0.492404 0.0868241 1.00179 0 0
-0.495134 0.0695866 1.00186 0 0
-0.497261 0.0522642 1.00192 0 0
-0.498782 0.0348782 1.00195 0 0
-0.499695 0.0174497 1.00198 0 0
-0.5 6.12323e-017 1.00199 0 0
-0.499695 -0.0174497 1.00198 0 0
-0.498782 -0.0348782 1.00195 0 0
-0.497261 -0.0522642 1.00192 0 0
-0.495134 -0.0695866 1.00186 0 0
-0.492404 -0.0868241 1.00179 0 0
-0.489074 -0.103956 1.0017 0 0
-0.485148 -0.120961 1.00159 0 0
-0.480631 -0.137819 1.00147 0 0
-0.475528 -0.154508 1.00134 0 0
-0.469846 -0.17101 1.00118 0 0
-0.463592 -0.187303 1.00101 0 0
-0.456773 -0.203368 1.00083 0 0
-0.449397 -0.219186 1.00064 0 0
-0.441474 -0.234736 1.00044 0 0
